"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Liberia","LBR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.259462958923","155.13624155931","130.447174079756","56.7359046950058","143.012446825936","148.487241136215","180.679466579976","199.688016781424","245.42838973632","238.901893583278","271.137179096866","330.791676397915","329.10036869894","373.687031815587","347.800595664606","379.123192592651","372.013504554038","354.613126306163","386.918153000931","352.741752606161","328.062800029902","339.120919141194","","",
"Libya","LBY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2809.39278869605","3590.8455001758","4085.02668905997","5564.55381798092","7050.5711391169","8271.09389811083","9798.43334493738","7193.86826139813","8540.67759104187","6565.7450742826","10586.5952336717","9167.46639390594","7679.63077029158","6649.33852850878","6705.13491711163","8732.53320432113","9433.62486539526","8419.92661528899","6394.7428679149","4638.50082445021","","",
"St. Lucia","LCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1270.90467338839","1415.32635162875","1303.40278871214","1386.31337549056","1756.65694055527","1944.94651312805","2303.91926916087","2509.56340720399","2816.67298760833","3170.60944820178","3577.9419647161","3742.69231739149","4106.01272122129","4075.08205055393","4190.59926144616","4402.73752251433","4545.91455647973","4536.04211151828","4842.19204393657","5019.08031876706","5294.05801903921","4907.15874947239","4950.45715159415","5354.51606729767","5670.25550017749","5962.39498372132","6513.69403850437","6834.71983245711","7254.77664734888","7086.3095138734","7134.88730904895","7769.70149173602","7593.23148817767","7402.64406662904","7842.13650286061","7573.11171709814","8082.59353208169","8514.1198144454","9143.95338315427","9151.96218063976","6991.91488090732","7655.16307116389","","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","530.508694900655","585.139935732187","639.744480601301","822.147975791073","1024.94945759011","1047.45083987941","1130.91528236062","1216.47593635086","1340.3510078216","1517.41536775131","1764.75982759472","2000.99643767689","1796.34487085485","1504.98337298891","1479.27655720175","1429.92062607159","1434.30696871004","1473.6207119737","1639.8884510649","1760.1429271166","2005.00733090672","2178.30586248494","2354.96152963179","2709.97992128218","3121.46546557442","3329.57251601419","3566.40886053775","3846.66293219351","3798.72906753521","3306.17201136938","3575.2830339765","3448.03342716482","3013.44433287481","3000.1620340927","3388.02562386737","4031.31888766871","4706.06205298333","5554.81896437211","6374.50792924654","5915.36812143509","7191.52905298816","7956.85568110857","7902.88065288905","8089.71838711799","8175.81749175448","6896.48304494471","6630.72451235426","7342.13223813945","7025.63152169826","6894.62671050391","5765.75287854913","6415.20842361039","","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","209.790841095759","215.655308404361","228.13774864709","238.935237077342","243.437513198222","253.788317090467","255.97774137292","224.349939445582","216.997481395127","189.933379158695","212.204224742635","239.004549438322","245.612562510222","246.90971139308","252.137866426173","277.835240807961","260.854360876735","273.298612478487","293.378702927702","327.881217856472","363.481387654541","401.32533013175","456.008946230816","537.622940284698","583.302942811829","627.312736278549","714.444234725959","754.23625582293","812.819914702986","867.796130657487","846.167341554338","874.262454344317","945.528658003008","913.70556576704","971.238899649803","972.675451397167","1010.73424637002","","",
"Low income","LIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434.994792999017","419.322502930073","428.239706410913","440.009126956931","512.079965782592","582.498181419787","656.120752128448","755.916529794311","890.194256921833","936.586478112525","994.53557048093","596.133984856437","586.181366750213","584.996831797943","621.52590822392","617.26688356204","616.981650173067","670.711390793577","551.678599731435","575.214930696702","548.972645216653","549.054272901282","","",
"Liechtenstein","LIE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","161.966607411347","173.306712311087","189.823162904289","231.677184617168","235.323235199757","208.328601429373","236.071478213326","158.701238176364","217.658559474999","255.535480251548","273.707251008326","296.327312889368","315.756056090972","361.7845146592","364.738554580256","386.748629685934","398.103705567724","413.490333784635","409.12065207813","466.989225114994","515.578573925898","550.902385680957","577.728805768801","640.15153951073","694.51939254671","725.528049524658","776.481454379133","783.331058366301","760.027077510391","778.140558364358","746.141214462952","778.622640423136","888.425925183804","959.773203752468","1122.01885170318","1284.77614479697","1464.28480233229","1803.63201934867","1883.51254104338","2605.86359540469","2983.67214570735","3051.57247314443","3394.73050035872","3591.51335667154","3677.66226183765","3756.43685213437","3969.48310094685","3936.04600075313","3671.849396381","3490.72590210904","3611.59123580456","","",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","126.812027129971","133.90825158216","150.975889770066","178.875890789873","191.852610588709","195.479709603897","213.034651306028","237.118431037905","257.340187902546","310.592916047856","391.235227857397","377.369829540917","344.477850202176","317.628965799211","324.067073986495","330.588554436751","347.425235265019","356.583166262949","346.019796593329","362.387412703348","336.619802998747","344.171426154526","331.430604315477","363.505317625101","405.853878473409","440.800432139143","453.613137076344","452.242255681645","472.287279555159","471.337557294305","471.551461160657","488.143116309015","539.613992165985","604.749919812264","679.548472087823","786.291391291666","943.899907306307","1008.4669063629","1070.7804839768","1249.44341136219","1361.84371977186","1424.56985120789","1494.03122139118","1610.48617824316","1612.86678397152","1663.17700498012","1753.5582034568","1809.26946148553","1873.68237094376","1792.48906235476","1973.81729492025","","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","152.704155108601","161.067795235122","175.975220875404","216.924711742251","259.87236137367","279.829513306296","291.484336668178","318.339337112639","336.829729926307","377.782462875034","430.847890775543","490.12173746494","473.25138215453","446.749087723174","444.191038010404","451.015651552546","463.180994472572","458.349119987101","488.769080970301","511.034710038097","579.588890136294","594.14004712058","632.446478432272","682.057975114791","758.215777049178","849.862877235414","926.0616708581","965.822619083997","939.429374099249","908.964265525396","958.901825923754","944.951754770004","951.496297008148","1044.33488026575","1196.53633256883","1378.63717638804","1603.99495318316","1944.83632462647","2234.62207572764","2257.50514937751","2657.80573462139","2989.70560800599","3162.07911745024","3300.82312004675","3432.15282285985","3313.86690878182","3318.24382444188","3579.44190306472","3684.09973791989","3725.35031536369","3538.41039406411","4044.78415479211","","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","452.331153672096","458.940021492517","421.142260119871","461.108086028386","387.588675463143","283.800348364527","318.091945340517","397.598938292202","428.582832954533","422.752784679409","492.149477112999","544.695854532005","594.734539053326","566.866200815225","574.929781416361","624.165491661909","585.311502192284","606.034832095527","529.936946768062","536.458784234083","505.38578639148","545.581314515029","512.334087377297","755.623618014311","964.913196892365","1031.30103837496","1072.74068777147","1102.99345372977","1102.2625568441","1017.31967482974","1229.36400093866","1266.36395838085","1164.68506946921","1091.08275648873","1092.37406122064","1055.64292338802","929.056985211583","1004.31863018101","1105.38480155035","1054.94924662299","927.472701142479","1037.38612572822","","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","177.683408180554","193.576576507238","216.24752832098","267.668559982018","302.986079482135","327.032856850736","344.804098382754","392.671911554702","402.720963696465","453.506187007795","491.17173878287","517.648573381131","522.70898917629","472.215008606793","495.712542059533","501.813547187397","535.991645246568","539.711502681235","603.164130736108","697.141870403622","721.437236812563","729.164248395358","782.822981802368","817.625534299508","972.514046561195","1223.19125754818","1369.50739659089","1419.8783134994","1357.85716844122","1230.76163158866","1329.71194068891","1364.21897139152","1436.61222217105","1620.15445235117","1926.60511805825","2296.12812763658","2757.55379427474","3477.88302034238","4224.43179735558","4094.8801421927","4812.86098952194","5688.82350713793","6108.46981970017","6513.57673994187","6746.74859026311","6272.27586668229","6250.03664330897","6915.04933555399","7409.63004757588","7501.54343107562","7227.85128983341","8406.77480730669","","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1677.01615135564","1854.33919474498","2302.50583873607","2609.47574008254","2540.95744768078","2714.04964885985","2951.42623643032","3519.70926706041","4627.56737922419","5670.2705741579","6739.68215545756","7914.20036424818","10359.4260498631","12654.5266429362","10330.1190945442","10178.3649192088","12036.5804236327","12013.3953740293","13291.9522450209","14168.3978668269","11842.9327409943","12474.1454273616","14132.8829939697","16199.3951393794","16457.0957345645","17108.3106634225","19957.147930238","","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2560.0379847063","2606.95490869913","3359.58590295338","4464.65905290064","5638.35538164056","5831.34977477362","6775.85911264125","7720.07424018364","9649.66838349789","11165.7112441578","12386.0360486924","10849.0670303732","11053.261366705","11156.7910054063","10766.9806264385","11177.2624534298","15916.4139584928","19846.2995320317","21960.2744474778","22977.0799932979","29362.461713885","31763.6128635752","34716.5882082649","34641.017935881","36483.0148657969","43847.2654289292","43245.5031525444","39892.7340631143","39106.5735348013","41453.6744113482","37783.6626711242","37797.4519676338","39425.7444672709","46904.2557207792","61572.5383844338","66045.1552194469","64252.3925829074","81562.14558327","82579.1775835058","57334.1841328838","63207.6945814129","68844.4016541267","73525.2286013216","72403.40850548","75837.9784838629","55729.1041568576","58461.7998856095","66052.6380531479","69498.2737643053","62146.077047776","66535.3895480755","77781.175704672","","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1434.05538125183","1568.90558144971","1791.47170965357","2004.87218336265","2121.72914103001","2394.04288065909","2656.41402090795","3108.96231195239","3880.13304217233","4790.851243758","5847.9349088874","7276.71282395309","10669.3749667812","12648.5630682463","10284.5689006235","8646.37710830057","9962.77989268372","10297.666032066","11293.1521001313","11936.7588595393","10454.8516617486","11023.2190602323","12167.3661329662","13751.5691915975","13837.831744773","14147.461265097","16238.8897578519","","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","261.453186035156","296.615386962891","353.8740234375","426.646118164063","482.964141845703","501.529846191406","559.663330078125","651.384887695313","758.248046875","998.91796875","781.729370117188","755.085815429688","674.487060546875","602.377502441406","581.920654296875","760.484619140625","827.846740722656","939.179260253906","953.638000488281","1083.36975097656","1141.00769042969","1172.01538085938","1076.14184570313","1202.64318847656","1279.98486328125","1410.634765625","1255.75744628906","1332.40417480469","1306.73449707031","1202.2734375","1206.07824707031","1276.81176757813","1555.91442871094","1760.41003417969","1834.76000976563","1990.34460449219","2259.54272460938","2610.6884765625","2563.62060546875","2500.9736328125","2673.56787109375","2577.33471679688","2790.13330078125","3042.84619140625","2796.48999023438","2795.94091796875","2933.34228515625","3118.4580078125","3125.27807617188","2909.06909179688","3372.8427734375","","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453.315241988886","513.489541483517","432.87825288654","286.386820555119","339.604030482505","416.09366249617","499.135478799376","625.59474146362","850.46556212134","998.25620702563","1133.87793272322","1435.21838320135","2007.00225035806","1737.65385855233","2325.87244085878","2846.27375250182","3043.2465579593","3304.0594084603","3280.62100891156","2491.67513584521","2721.02930223246","3335.53683701674","3942.50613533012","4190.86522108805","4098.90769499224","4753.25524379629","","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","551.795498362718","484.321271985376","470.194130863507","450.722326434695","360.625475828359","344.460562940222","379.116446418441","263.777876997528","252.098914723563","240.737906852049","291.890766758465","226.896354541888","253.317427054056","271.196634640307","219.911071626387","223.273633042809","284.04584021081","237.331399129212","238.690286756773","231.233713839241","243.805494710812","280.315611534514","261.692239854157","301.016764672891","231.391651548844","259.744219611678","274.264187460352","355.145095261062","435.437549757463","360.02388983212","364.280048701654","411.347518458567","389.392968452254","412.821137811067","410.556354926356","355.049172473036","362.355865909405","406.044119526119","425.902872586524","425.907806560982","383.485923441169","421.013289270506","","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","555.464439326762","554.95221743001","528.770721723223","688.308438527842","722.187449898539","786.74523813908","832.59679413873","945.139491345179","1021.21638668392","1132.08598516538","1325.64463548443","1462.6518125657","1600.54839297334","1663.52512859959","1782.88925568879","1871.10485411742","2605.94310602471","2630.36546961256","3028.16562387873","3486.74245206912","3275.30679021372","4372.89873870996","4324.05645486568","5242.38308861606","5318.0672581879","5524.19100543055","5837.32200392872","5954.07595971958","6464.80045034916","7146.71386630201","7752.07768557395","7962.51456940946","8391.02944785636","8898.26224468652","9068.84887754588","6001.33750462835","8388.42332569289","","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1889.59319805582","1915.06631614182","2149.92737707081","2336.55968759434","2427.32082089647","2369.0729731277","2468.66179605847","2602.7176312341","2599.26462317559","2568.13781565989","2746.94263746998","3137.7590995571","3615.03603195582","4183.2212835336","4915.27083052779","5852.93950511014","5372.15946368301","6137.64201586871","6593.27833393239","6974.12707562797","6734.39731078946","6716.71564782444","5966.38859699217","5978.20260992792","6032.64454379054","6107.45549000945","6071.57291580345","5484.48613346169","","","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","604.867305551783","649.604768726184","725.063953705676","864.875615483495","1085.34297423871","1278.31176925609","1246.99030998592","1104.18401326958","1340.00147603349","1671.01498714738","2459.60914488781","3102.6810186771","1997.94374034546","1554.48085798736","1810.48204376105","1929.36995312729","1267.87214965467","1363.30070251622","1728.92016016548","2112.30096501511","2481.33112580527","3042.08137489361","3476.81318477591","4810.56601497136","4979.2457831752","3126.54206795584","3531.54510962176","4373.86020835695","4563.20680528816","5126.57548848059","5915.82171011882","6276.27060814213","6286.15252243782","5732.84895489499","6036.26169878541","6543.66474182415","7195.6337665333","7668.30164523624","7868.49407274107","6300.81439813111","7366.4535116167","7895.61204564625","7902.19300156704","8273.18629239973","8590.45619553549","7687.13214773111","6958.92736281275","7373.22454599094","7618.07875434393","7866.61444224569","6535.72718632288","7443.53351798716","","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","156.585142186765","165.20677568766","180.698045990075","222.903901130149","267.120836618792","287.752659685044","299.841374749079","327.494538389334","346.518357192024","388.870496299005","443.699396945819","506.121245329925","488.684884430286","460.90169088474","458.645699545925","465.457877838946","477.950365069274","472.362493734844","504.192340661814","528.189128762981","599.894562048524","615.789305160235","657.84362136771","711.896697936618","795.735457939583","893.062031127086","973.568629214824","1016.3570336751","989.324083268593","957.506126873378","1009.08482918961","995.688164430872","1003.06223896223","1103.92848716989","1265.41714504095","1459.87734906009","1701.76389407473","2068.34775159705","2377.46952863036","2401.60618215775","2838.55104071871","3236.76365392064","3431.52740778347","3588.40106407685","3733.5270698153","3606.94342663928","3616.20690650721","3905.47270037492","4040.15380669637","4090.36563053618","3891.46432556554","4464.33063505678","","",
"North Macedonia","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1004.11949178504","1371.01455516983","1839.87301158928","1810.71515721954","1553.34112858263","1505.11002758492","1533.37372444459","1494.47003449657","1472.29667108723","1589.92505418853","1913.70449970433","2216.61273587381","2438.98453438107","2741.82575774019","3023.50288522333","3923.60396580524","3773.97627797876","3749.38274347599","4253.98686032484","3928.31313419145","4434.57199520252","4702.59729451752","4157.52533377125","4408.87769870395","4764.05860086253","5322.63859360292","5290.93843273119","5325.97938641124","5996.1109517865","","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","212.233432572148","180.148510847906","149.755250161815","144.847623328329","135.254552001148","153.541694365657","200.602043076782","223.394668189876","224.775516652198","224.685313182836","268.906226066455","269.331155633753","274.890421445147","270.170901605848","186.204581664589","238.89352178924","240.306320770597","223.918562376177","235.217208198816","277.952653493334","229.34243939637","251.269640593594","261.935607516293","323.597281405799","362.252714786144","404.219533356905","415.616335587245","469.514837098652","558.072771633639","550.127382162645","563.31450265074","655.444050841387","585.013878036503","624.984884447435","681.475652339635","603.990365416187","624.837107661752","667.48633478069","717.532831793604","694.982488212734","671.725853948731","647.836401838067","","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","17.8332887495703","16.7301643693078","17.9244761665491","15.9843891287278","24.1022583205953","27.0219968717454","26.9741444452455","19.0417109443278","16.143648638052","6.81042317635366","5.83694701371286","13.5923675396161","20.0090792800779","22.2740212349899","21.2143902403078","20.011245488193","27.6172301554927","23.2996649075361","22.9167616404021","30.9418612167825","31.9496131236509","31.5358767347178","33.4693786187351","51.0686019560014","72.480305205828","89.3381790096248","108.251578770914","108.417691338989","88.6804269482577","114.373362580895","134.26295271468","108.476000555509","99.7669975129175","123.149748741287","150.623784798701","157.665723577383","183.879137588946","252.14641443627","380.002166070703","513.17791652161","669.999995561472","967.201576826545","1039.88598915343","1068.56192729469","1073.67581416925","1071.21059757729","1017.9423266749","1028.96931233028","1131.0949089685","1149.99700078204","1313.23150554343","1049.6220845224","","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915.053156633296","953.628604225457","1121.06710684095","1259.59100679121","1317.59852317801","1363.30329752991","1423.67614922508","1434.71254337486","1471.69540255366","1445.95031980035","1532.8068601244","1764.21948193306","1983.01148807158","2283.87859492438","2800.85993411091","3351.30773264356","3349.07606975313","3754.59439731162","3716.68124732056","3927.32843235787","3544.99673921527","3461.78155076236","3149.24876600075","3202.84555346961","3046.67985418492","2742.41697471103","2755.57042773798","2563.09235121526","2855.72391934853","","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4076.38935751579","5340.97205673705","6625.94508277523","5857.52718906392","5836.80869064169","6553.32216797176","5887.14430428486","6424.36317807977","6523.4129000537","5880.51349602045","6166.84041400639","7028.30422285618","7834.48726907976","7878.67956660806","6828.85586519395","8483.01598085187","","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1012.63818573044","1089.32526869526","1129.85368745557","837.983617426979","837.815657949476","1128.5447931522","1132.98473271103","1139.21905092158","1139.11996928621","869.707939178491","960.577625027354","533.36232826324","315.144847285207","361.684268136363","559.571560275445","541.936925478801","452.292084866674","430.588926828767","402.404452661131","416.437241856331","451.715512330137","493.550192832292","562.02878640784","675.234839091525","809.363306946184","1003.61435383359","1245.58654029045","1639.62893644719","1309.19351915877","1848.61645493195","2568.1854928301","3304.77802289322","3466.55757210325","3154.45141003871","2831.9409203524","2648.59421821437","2393.35571484785","2878.38718097892","3115.04073741721","2939.55991664624","2762.494617529","","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.755837792479","137.127482323195","143.057869579597","134.189690647356","122.082765830026","172.836102236596","212.856065555336","236.352264144218","276.937093695898","248.090708794552","224.728146318526","211.411482517319","260.159534354649","323.312509752633","356.514684374122","362.559525156455","408.94133528002","478.810826026984","455.571709356336","403.378227648071","506.133252785325","560.425570589114","558.372389937206","558.593524280928","478.966123881182","346.166463059197","361.51227813233","401.441734921566","395.08234998108","345.250160326651","370.521112740137","","",
"Mauritania","MRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","640.654838243384","644.233240008678","624.24893866591","633.711916278304","575.4829935433","508.849799373859","584.072304374493","651.028305372121","672.296364028743","674.555609356348","681.511024562314","973.312275090106","945.491597273898","768.658731992616","780.521171195183","814.892226531146","855.170921835426","809.326953656844","773.167307216404","741.109465446898","644.915605349912","592.202202104776","616.088535359624","701.297391348643","772.346884205313","899.946680461981","1020.78223909115","1102.7492108824","1303.06879169832","1269.53443432762","1365.88618447906","1589.17756625911","1519.23123747188","1624.95606270721","1434.13781300389","1352.09374144416","1373.25680989428","1416.73761884183","1567.19808701075","1633.70246797287","1647.91990214179","1772.21727437045","","",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","751.031750328545","852.473252195423","1031.10841274003","1193.93119006787","1087.79318631403","1061.36056389118","988.964745001757","998.181535931794","943.904488241484","968.956797288979","1317.87892348852","1717.22912934717","1927.90528905157","1967.7121849566","2366.86987312551","2532.72516801672","2793.5900952463","2757.94570160031","2898.70643354426","3216.22757065905","3443.87543111653","3191.66137419331","3134.27764034376","3241.53000307462","3468.99939043901","3452.21285097051","3624.2794145805","4304.06986766987","4863.48028830241","4751.52633846777","5168.70654983895","6094.64944433375","7248.64087314259","6321.88741338657","6872.94022045395","7760.72658183552","7767.90349332929","8304.54482972666","8839.16157794162","8194.75743855444","8599.24196401843","9572.13645813168","10358.5268268398","10263.5380992465","8094.48229775421","8167.69674265462","","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","154.209272866519","151.237144666302","135.433418304585","141.514041377153","138.954839574538","126.033748866962","121.57296898484","111.007670667559","127.368627806171","139.351807393998","160.335528685558","186.542028640579","144.727962990724","168.711960670201","84.1799380747536","97.4866911910862","176.607304524564","210.091837133458","123.735443753717","127.564841310994","121.25011876388","114.775159083937","246.466168579793","212.340927191849","231.821720550946","235.719626043919","248.508442903298","267.838139420418","311.157886630261","337.405155405427","370.33290916919","420.536265218428","291.494001215453","263.661348113937","281.15420557733","295.595371567411","251.675137390951","421.465114104855","465.792470558161","512.398439006432","556.83416169999","563.044923837894","","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","267.201489951393","275.045060053353","283.724481997164","380.042549101317","536.228207054322","477.410864696736","552.341179870101","632.242877273741","818.701542677433","866.503844398735","999.369990208823","1163.72977578768","1062.82641284023","1161.19031477811","1431.30838528745","1224.64952958951","985.245996600985","1037.35550777071","1202.09801539249","1231.25445366745","1439.21899563452","1675.98457365977","1970.54835045772","2255.8858440301","2498.62653730304","2938.65327814538","3270.7451737659","3168.21597708229","2105.30238202687","2241.82857794317","2594.38955895202","2585.73513591297","2833.89166335948","3002.04370827311","3408.62918885579","3829.40558158388","4322.18133344055","5168.77782550074","5932.68785894949","5252.04383954672","6407.02673646629","7517.54402962828","7701.61273414078","7818.13148748776","7891.90706746868","7018.84864877879","6925.1977352322","7086.46510011511","7668.78246104385","7839.04574676528","7321.92868411046","7704.95361176673","","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4446.61938871399","4757.65086556309","5208.0343285015","5780.08470248564","6083.08191870766","6494.60068861151","7212.06529620441","7884.9070454052","8753.23139529056","9364.06033931671","9984.7344728547","11287.5571683554","11832.8033822598","12570.0072491576","13973.4436582092","14791.3213232463","15450.8423820438","16407.9423919933","17887.1900133742","18902.27128125","19638.2958086955","20017.5866182637","20753.9524242344","21327.1263177914","22403.0278763049","23367.6050982792","24504.9457559812","25892.2136267187","27149.6043932735","28437.1611423511","30015.4911470218","30626.3156668975","31235.0327632214","32490.9203206185","34602.5094832289","36650.529888318","39078.7065628228","40138.6138770033","39936.886029809","38545.9879696681","40891.5652000014","42674.4314595699","44594.3900153251","45456.1390301935","47036.9888837809","47711.586259378","48039.0346932154","50008.0294460266","52233.2783131668","53795.4544388515","51933.4713022803","57257.6651256527","","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1720.75548139218","1917.54742009605","2090.02338904288","1918.95755629431","2126.86091902374","2285.5674000623","2190.95549952777","2207.85124895275","2021.13821039346","1900.85681775017","1923.52077761141","1690.13008698232","1587.43713905761","2357.36615677216","3017.12419711803","3146.195145413","3439.06495411414","3597.38743785319","3550.82877185923","3619.70831988494","4451.08230238533","4832.39299992429","4985.79781747469","4688.96800624522","4683.99437631379","4166.630807519","3727.41885050132","4383.34344753761","4496.6283712875","4030.65458926136","3334.70148295023","3617.97406621175","","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","7056.60154754634","5870.35971843309","5434.5714492585","4920.26138318598","4669.02437910746","4872.80211714542","6770.86526547318","8250.24391487546","9863.07278449591","9848.84243709944","12730.9331577586","12210.9221314416","13695.8599766791","13122.4353518785","13612.0728578588","15001.6008368392","14863.6514577892","13098.8231463126","12995.0285109422","12004.3048336452","9342.19703039194","","","","","","","","","","","","","","","","","","","","","","","",
